DateTime,AQI
2021-01-27,109.33333333333333
2021-01-28,153.25
2021-01-29,131.95454545454547
2021-01-30,164.25
2021-01-31,103.41666666666667
2021-02-01,111.875
2021-02-02,186.0
2021-02-03,159.66666666666666
2021-02-04,98.70833333333333
2021-02-05,94.45833333333333
2021-02-06,84.125
2021-02-07,49.083333333333336
2021-02-08,37.47826086956522
2021-02-09,37.285714285714285
2021-02-10,45.473684210526315
2021-02-11,57.833333333333336
2021-02-12,51.666666666666664
2021-02-13,50.583333333333336
2021-02-14,70.79166666666667
2021-02-15,70.125
2021-02-16,119.41666666666667
2021-02-17,147.58333333333334
2021-02-18,143.66666666666666
2021-02-19,168.79166666666666
2021-02-20,120.54166666666667
2021-02-21,87.5
2021-02-22,85.04347826086956
2021-02-23,125.54166666666667
2021-02-24,144.08333333333334
2021-02-25,122.5
2021-02-26,118.70833333333333
2021-02-27,117.875
2021-02-28,57.5
2021-03-01,99.66666666666667
2021-03-02,89.625
2021-03-03,117.54166666666667
2021-03-04,97.08333333333333
2021-03-05,103.29166666666667
2021-03-06,49.25
2021-03-07,92.875
2021-03-08,102.76190476190476
2021-03-09,102.125
2021-03-10,89.5
2021-03-11,81.25
2021-03-12,72.25
2021-03-13,32.083333333333336
2021-03-14,32.333333333333336
2021-03-15,57.125
2021-03-16,88.83333333333333
2021-03-17,54.833333333333336
2021-03-18,90.54166666666667
2021-03-19,74.625
2021-03-20,72.79166666666667
2021-03-21,63.791666666666664
2021-03-22,70.875
2021-03-23,56.130434782608695
2021-03-24,92.58333333333333
2021-03-25,65.16666666666667
2021-03-26,121.20833333333333
2021-03-27,73.70833333333333
2021-03-28,70.30434782608695
2021-03-29,81.20833333333333
2021-03-30,79.66666666666667
2021-03-31,82.5
2021-04-01,84.125
2021-04-02,63.541666666666664
2021-04-03,56.5
2021-04-04,77.08333333333333
2021-04-05,57.208333333333336
2021-04-06,58.73913043478261
2021-04-07,61.875
2021-04-08,52.5
2021-04-09,51.041666666666664
2021-04-10,51.0
2021-04-11,66.45833333333333
2021-04-12,53.0
2021-04-13,34.375
2021-04-14,37.25
2021-04-15,53.458333333333336
2021-04-16,58.041666666666664
2021-04-17,62.375
2021-04-18,82.125
2021-04-19,79.20833333333333
2021-04-20,70.52173913043478
2021-04-21,53.666666666666664
2021-04-22,44.10526315789474
2021-04-23,46.583333333333336
2021-04-24,40.75
2021-04-25,47.541666666666664
2021-04-26,50.583333333333336
2021-04-27,33.625
2021-04-28,91.70833333333333
2021-04-29,47.166666666666664
2021-04-30,26.541666666666668
2021-05-01,46.708333333333336
2021-05-02,38.95652173913044
2021-05-03,35.666666666666664
2021-05-04,35.791666666666664
2021-05-05,13.75
2021-05-06,21.333333333333332
2021-05-07,28.38095238095238
2021-05-08,32.166666666666664
2021-05-09,46.75
2021-05-10,44.75
2021-05-11,35.375
2021-05-12,31.916666666666668
